Date,001M,002M,003M,006M,009M,012M,018M,024M,036M,048M,060M,084M,120M,180M,240M,300M,360M
20151013,-0.003611085,-0.004606224,0.005771548,0.060449988,0.162310615,0.263077905,0.45704473,0.630791173,0.915810437,1.151916462,1.362521074,1.737801505,2.057795926,2.401548483,2.638089041,2.794683098,2.885281847
20151014,-0.014377187,-0.015193023,-0.001875116,0.069910196,0.154358254,0.242369378,0.409296051,0.561150711,0.834212065,1.067377076,1.279089204,1.65814161,1.987903616,2.341354285,2.583966613,2.744370787,2.8372398
20151015,0.001776816,-0.00967519,0.001016343,0.078082676,0.140179969,0.216354678,0.425221898,0.609397188,0.895442606,1.131810823,1.342422149,1.711303326,2.032477639,2.37780207,2.61580373,2.773351189,2.864310836
20151016,0.031058391,0.001997832,0.00544738,0.07360737,0.1377719,0.219139431,0.435245212,0.623983045,0.908157052,1.151652222,1.363608135,1.734879183,2.04917817,2.392614203,2.63130417,2.790485327,2.882002046
20151019,0.062344791,0.004411748,0.001228077,0.083983839,0.146795544,0.22368711,0.423691683,0.602313519,0.888094861,1.131613164,1.349803012,1.728241423,2.038250586,2.383333082,2.626656212,2.788261919,2.880516612
20151020,0.090550984,0.02376908,0.012917084,0.115547715,0.162425944,0.229983117,0.452206535,0.649374419,0.929798227,1.177507101,1.40083748,1.782823545,2.081347484,2.42009864,2.662505351,2.823982408,2.916402733
20151021,0.002017494,-0.009827441,0.003616605,0.115879282,0.163639041,0.234170379,0.453655387,0.639863062,0.910263754,1.14966175,1.365301032,1.740236169,2.038313151,2.375459753,2.614999149,2.774792772,2.866425182
20151022,0.011746383,-0.006971092,0.006970059,0.119435748,0.163931634,0.227963007,0.436799354,0.618868933,0.897835843,1.144635746,1.366126998,1.746746012,2.041823001,2.375595033,2.613175211,2.771777428,2.862519441
20151023,0.009924487,-0.009756432,0.008673129,0.130900315,0.180670541,0.25183218,0.471399382,0.66282563,0.953473134,1.209779395,1.431492583,1.810709893,2.101972439,2.428356233,2.658582134,2.812791462,2.900999521
20151026,0.006733622,0.000840217,0.025999186,0.150581093,0.194531334,0.261162227,0.473622054,0.658967031,0.943842091,1.190576689,1.410742181,1.787254554,2.071697364,2.395833188,2.627575425,2.782178587,2.870044806
20151027,-0.000220983,-0.007866198,0.018084151,0.176488938,0.229200303,0.291390295,0.475601512,0.645575317,0.916189074,1.160973491,1.381885584,1.757000649,2.05333604,2.383762448,2.617449459,2.77278886,2.861754212
20151028,0.030116175,0.019522119,0.042894009,0.208232516,0.261456388,0.33365505,0.545733531,0.728136607,1.011923424,1.26375929,1.483412001,1.84431183,2.115153697,2.42521672,2.646884595,2.795169841,2.880013292
20151029,0.015532408,0.032004054,0.072613485,0.223366004,0.2630539,0.328112215,0.554747908,0.748847192,1.045170002,1.299955133,1.526529888,1.911101037,2.185603545,2.498884169,2.722453369,2.87176672,2.956939653
20151030,0.008914743,0.044644367,0.085202897,0.232551813,0.278073341,0.346069127,0.56145097,0.750893755,1.036820752,1.294865598,1.516232072,1.886300003,2.156872256,2.466497783,2.687914385,2.836823852,2.92157205
20151102,0.001853006,0.022256536,0.069392061,0.251836579,0.297735618,0.366220695,0.587531549,0.781369148,1.076173501,1.329430875,1.550880143,1.917328457,2.184407976,2.491334784,2.711948245,2.85928063,2.942680033
20151103,0.023903742,0.017901399,0.054257359,0.261155085,0.310782563,0.377332306,0.598102079,0.800180099,1.105556932,1.362678277,1.587239589,1.957941845,2.223467728,2.531577155,2.754922364,2.90418064,2.989012971
20151104,0.071927452,0.024993489,0.043404079,0.272328644,0.32767244,0.405133736,0.637192516,0.845595822,1.153439023,1.411750609,1.631829458,1.98651825,2.237400713,2.53685499,2.756249065,2.903724869,2.987385424
20151105,0.034438945,0.012970173,0.051602754,0.273625088,0.343673177,0.418195749,0.637190664,0.833009097,1.149254641,1.408754624,1.629231443,1.985874291,2.245024859,2.547615068,2.766812869,2.913695992,2.996979872
20151106,0.039507164,0.04704135,0.094096917,0.316613751,0.386758316,0.468922413,0.689041105,0.896559302,1.237456466,1.510677531,1.729505976,2.086239713,2.337046289,2.634672398,2.850446916,2.996343731,3.078748481
20151109,0.050425895,0.048117618,0.094310558,0.309315613,0.382766903,0.467582431,0.684975929,0.894091736,1.255610322,1.51972873,1.738491747,2.101060878,2.354631001,2.654730165,2.872819744,3.018623684,3.10035401
20151110,0.0755895,0.087839991,0.13536327,0.335339098,0.397746293,0.479006624,0.685802747,0.890131269,1.23066786,1.496377091,1.723651192,2.096950959,2.353601831,2.656968832,2.87746684,3.024643493,3.107695406
20151111,0.089662278,0.093524606,0.133825239,0.333513564,0.419826146,0.504209248,0.694853592,0.890017115,1.230753683,1.496429725,1.723664966,2.096775309,2.326133964,2.625250634,2.859124689,3.018248021,3.107327989
20151112,0.084423777,0.093269395,0.14710449,0.334889311,0.433135574,0.514317379,0.703231605,0.884837668,1.22541601,1.490200441,1.714484885,2.081657007,2.307523681,2.603311386,2.835313465,2.993771629,3.082452338
20151113,0.035532722,0.089224812,0.133948719,0.301213706,0.401381221,0.491946305,0.67285154,0.851436678,1.180588753,1.438674567,1.656035258,2.031569802,2.265833185,2.565646725,2.797780888,2.957547265,3.050311094
20151116,0.036560681,0.07148182,0.118206145,0.296866938,0.396156783,0.488022226,0.683216606,0.86857159,1.192820764,1.440500229,1.656731373,2.031974952,2.26700731,2.569734315,2.805468157,2.966569184,3.059589717
20151117,0.053772154,0.07547166,0.121453533,0.327376033,0.416123148,0.496336071,0.685967558,0.873791521,1.191709095,1.441037186,1.659036601,2.0299577,2.265480797,2.566361607,2.800343844,2.960137337,3.052985418
20151118,0.067760348,0.07821666,0.118162377,0.300367092,0.398127865,0.495459039,0.700645474,0.897557111,1.217163956,1.472194812,1.689059124,2.044276343,2.272554193,2.566361233,2.794341504,2.950479322,3.041281363
20151119,0.053885167,0.058557497,0.10645523,0.304288892,0.396013237,0.481655859,0.713727144,0.912523669,1.220398553,1.467996038,1.679715503,2.026687221,2.248564448,2.537845755,2.764485416,2.920143056,3.010376379
20151120,0.052574844,0.070635426,0.113660364,0.306620031,0.400350373,0.496304067,0.734106756,0.942697224,1.2463497,1.489812266,1.693337636,2.038806379,2.263603674,2.552401996,2.776150072,2.93031251,3.019807867
20151123,0.055174788,0.075572204,0.124357404,0.319712204,0.405505322,0.499692506,0.73530199,0.941527847,1.247893466,1.479832356,1.678906561,2.016102658,2.238893082,2.526941581,2.751045103,2.904408924,2.992864633
20151124,0.096128687,0.11296609,0.162816246,0.357794491,0.424919235,0.498807128,0.715869476,0.926004139,1.244348946,1.475452256,1.672989138,2.010722591,2.239114825,2.531106342,2.7580679,2.913184412,3.003158818
20151125,0.150965904,0.147011721,0.192757934,0.382637905,0.438975869,0.504301488,0.729498975,0.93003688,1.249164325,1.473622561,1.667038348,2.015003018,2.236654047,2.52466172,2.750543819,2.905583877,2.995209864
20151126,0.145969526,0.144088354,0.190778099,0.380551499,0.437258426,0.502983861,0.729021205,0.930023545,1.249167289,1.474671658,1.667060732,2.010183338,2.236673415,2.525705365,2.751197114,2.905776121,2.995209962
20151127,0.131863702,0.14864619,0.185528298,0.380764908,0.431799694,0.501200525,0.718770215,0.920319861,1.224139642,1.453244599,1.64521214,1.986962511,2.223434295,2.521241868,2.749787317,2.906739765,2.997487282
20151130,0.118316997,0.131708398,0.183206422,0.398116041,0.440692021,0.50455663,0.730756337,0.933145645,1.236260377,1.455053819,1.645769585,1.989665645,2.209007032,2.49849329,2.72710034,2.883990465,2.973969404
20151201,0.124523906,0.149342937,0.199737547,0.420676949,0.448515728,0.498286969,0.714918673,0.914535022,1.196904886,1.404075824,1.587946768,1.923803495,2.147346617,2.43593632,2.662018565,2.81696376,2.906542096
20151202,0.199586206,0.182707827,0.209665397,0.423618302,0.468329156,0.525878726,0.747480241,0.941160885,1.225642938,1.444747186,1.635402651,1.970987577,2.1833997,2.460309932,2.677007915,2.825998822,2.9122324
20151203,0.18827474,0.17617178,0.209388483,0.457963707,0.509220509,0.570063553,0.770749432,0.955968991,1.265392376,1.517881726,1.7352203,2.096302489,2.315097466,2.597015798,2.816263906,2.966455508,3.053093347
20151204,0.192758303,0.190907584,0.232851133,0.487949991,0.54078221,0.599618723,0.774668429,0.946888321,1.256487878,1.503303183,1.709239966,2.060459575,2.272798866,2.552206334,2.771389509,2.922806542,3.00988149
20151207,0.203398768,0.193400371,0.248303319,0.544236655,0.614635223,0.670243747,0.795250457,0.93541504,1.241416749,1.474718939,1.675505413,2.017953189,2.232437293,2.511003635,2.728698012,2.877833488,2.963328108
20151208,0.232345561,0.222628687,0.270856545,0.557348113,0.648468218,0.708551909,0.812147661,0.942274726,1.24004635,1.468268957,1.666205824,2.004006645,2.222264367,2.502866487,2.721608752,2.871267652,2.957606059
20151209,0.207624292,0.208027926,0.253160124,0.532044934,0.642706485,0.708456619,0.815768876,0.934631209,1.221148943,1.448953481,1.648880016,1.996972156,2.220835646,2.509819474,2.733883379,2.887251903,2.975705415
20151210,0.182468244,0.185619878,0.235627745,0.548036251,0.63728678,0.698953908,0.822686406,0.953771871,1.246329551,1.480338629,1.68364451,2.027075069,2.234563292,2.51193785,2.731533763,2.882690506,2.969441212
20151211,0.15369497,0.185854167,0.239837112,0.528372739,0.611976338,0.665604359,0.769736491,0.887017695,1.156396036,1.37149376,1.561391781,1.915504935,2.134168933,2.417360155,2.637380693,2.789160764,2.876406541
20151214,0.128041698,0.160435356,0.222707867,0.509381456,0.608697563,0.679159319,0.817138809,0.957387096,1.248674828,1.466475088,1.661451875,2.017867082,2.226508834,2.502671404,2.720035978,2.869146704,2.954266772
20151215,0.179117469,0.188782387,0.245286603,0.521073203,0.616849274,0.685249366,0.830181776,0.983559331,1.284714847,1.50493677,1.701310216,2.058806514,2.270067806,2.543698143,2.757220345,2.903285387,2.987298335
20151216,0.214839141,0.212049396,0.253160124,0.496059712,0.61711779,0.703148321,0.86431068,1.02173444,1.336694061,1.560676514,1.755962328,2.111332533,2.299520362,2.562689606,2.774561484,2.920966268,3.004764523
20151217,0.195475324,0.186208336,0.224867645,0.485738277,0.598048679,0.685808594,0.846568327,1.002058485,1.313500143,1.528029166,1.711562332,2.038514622,2.228316509,2.490729031,2.701626471,2.847447595,2.930789822
20151218,0.16657145,0.149716535,0.191419684,0.467029084,0.583487405,0.668512178,0.819850121,0.972447694,1.283740537,1.503970621,1.686983517,2.014519711,2.210460163,2.4787122,2.692532749,2.84089478,2.92557189
20151221,0.120628956,0.120664558,0.175585564,0.453307307,0.56610594,0.650532827,0.808624176,0.965451691,1.280110107,1.494805699,1.679338037,2.007608567,2.197696193,2.46466804,2.680638824,2.829772957,2.914317139
20151222,0.151580719,0.144106316,0.189161865,0.45849312,0.564178109,0.647107048,0.826230301,1.002107726,1.305774006,1.525264538,1.716281392,2.051067472,2.241234626,2.508039641,2.72424534,2.873409721,2.958591701
20151223,0.198219176,0.167008247,0.196874629,0.470343969,0.566909533,0.646153353,0.832972894,1.009537259,1.315388119,1.539212373,1.731666311,2.06889987,2.258901226,2.530760431,2.750863962,2.902946552,2.98971249
20151224,0.171192687,0.17303422,0.220211198,0.494546766,0.575245319,0.650021554,0.847065118,1.025096218,1.323427557,1.54216226,1.727167076,2.059726961,2.247797348,2.513958014,2.72870055,2.87795357,2.962656942
20151225,0.165567478,0.169871842,0.217931168,0.491876321,0.573029174,0.648321998,0.846522363,1.025124705,1.323427222,1.542161981,1.727166805,2.059726876,2.247797385,2.513958076,2.728700565,2.877953568,2.962657587
20151228,0.126342235,0.148132919,0.212408056,0.49843093,0.578341114,0.653656334,0.855304889,1.034126994,1.330506606,1.546297504,1.732354599,2.052608776,2.236713069,2.500128842,2.714397613,2.862418994,2.945961051
20151229,0.142057884,0.138649097,0.193855726,0.505508775,0.589315025,0.666415929,0.890129807,1.092988528,1.378122351,1.604239838,1.799426729,2.122893264,2.310409961,2.579434979,2.798861662,2.950164752,3.036083691
20151230,0.082884237,0.091184387,0.149091877,0.463635827,0.546963929,0.634553073,0.864749096,1.071594222,1.348912747,1.587425763,1.792124124,2.120681636,2.299324608,2.568948347,2.7915879,2.945900717,3.03332283
20151231,0.144629916,0.128359807,0.185568293,0.494657716,0.56053103,0.635306182,0.858644425,1.048385438,1.318072784,1.597669792,1.76131198,1.769173684,2.285474634,2.667046691,2.846063314,2.949953159,3.016337563
20160101,0.139836553,0.125688823,0.183664971,0.491982745,0.558358864,0.633672275,0.858078182,1.048386959,1.318072471,1.597669803,1.761311936,1.769171416,2.285474606,2.667047523,2.846063805,2.949953247,3.016338255
20160104,0.171229169,0.143753099,0.17959278,0.422673853,0.518875988,0.613480265,0.842128414,1.037420048,1.31696216,1.580359405,1.735327276,1.736270964,2.258956214,2.642501719,2.821127511,2.923277628,2.988470777
20160105,0.21150884,0.167842348,0.200460929,0.481316872,0.527241927,0.589345538,0.815127605,1.021065758,1.302412512,1.56190045,1.714315525,1.716651644,2.252782808,2.644085652,2.825949906,2.929709828,2.99650656
20160106,0.223975481,0.178861696,0.203100678,0.461102298,0.578444801,0.67045571,0.825876461,0.981401301,1.252015092,1.501197558,1.644435338,1.641567116,2.189510487,2.58725025,2.769670724,2.873486577,2.940619945
20160107,0.202538073,0.174225547,0.205425012,0.452490789,0.571825735,0.647888447,0.806817179,0.952076037,1.21720759,1.46180327,1.602299523,1.598810573,2.166324588,2.573442657,2.757621785,2.861708645,2.9291495
20160108,0.214302488,0.176595462,0.212233098,0.45683266,0.556562912,0.633278979,0.789936062,0.937918339,1.191348055,1.431436414,1.563451903,1.558460703,2.139386543,2.553429799,2.739381213,2.844986921,2.91338396
20160111,0.193665999,0.171108305,0.204560392,0.432897631,0.539319912,0.623272128,0.785786662,0.938873114,1.207084419,1.455649342,1.59774439,1.59798375,2.197966887,2.618060661,2.801981306,2.903872731,2.970178963
20160112,0.215524925,0.177704692,0.210954949,0.465812301,0.555731721,0.623647508,0.782724872,0.9369008,1.174851202,1.410387716,1.543904311,1.529873138,2.127737152,2.542489503,2.722307961,2.821320687,2.886818354
20160113,0.237250867,0.197059123,0.223679273,0.455995628,0.538002089,0.611425654,0.765323009,0.919530017,1.159298669,1.39270475,1.529461021,1.521683712,2.117868196,2.535844958,2.718850577,2.82054381,2.887481986
20160114,0.228567913,0.220495724,0.251014541,0.411099829,0.481406355,0.548597837,0.738506205,0.902234666,1.134261459,1.370748746,1.511805122,1.509968123,2.113330039,2.53582328,2.721170588,2.824266921,2.891870488
20160115,0.220558588,0.229285395,0.248376297,0.363994003,0.417314968,0.485147239,0.690058617,0.862128925,1.090732775,1.324652015,1.457950311,1.439329628,2.064914552,2.487074391,2.663148719,2.75816973,2.821094317
20160118,0.198585233,0.217159385,0.240572152,0.35809158,0.412473402,0.481319836,0.688753124,0.862174409,1.090733305,1.324654054,1.45795297,1.439326656,2.064916156,2.487077494,2.663150746,2.758170629,2.8210975
20160119,0.229462322,0.228368923,0.250561909,0.343339583,0.401784451,0.478227038,0.701065893,0.887139332,1.113744625,1.353329678,1.490317132,1.4683172,2.084455638,2.501585419,2.67601449,2.770275472,2.833116096
20160120,0.244711728,0.244375668,0.264842779,0.338613995,0.374876545,0.441312268,0.655209744,0.836858082,1.056787747,1.291309138,1.421593079,1.378953633,2.0140409,2.436919631,2.608919511,2.700252116,2.761991641
20160121,0.273503271,0.269492697,0.286333816,0.37491013,0.405937846,0.459876769,0.675075884,0.847522734,1.069125055,1.31132814,1.447760143,1.416621323,2.062427695,2.490628555,2.663828547,2.755833446,2.818055578
20160122,0.286752107,0.289647124,0.311529724,0.396251043,0.424456509,0.484470856,0.705433715,0.885672024,1.108016105,1.353671039,1.48657033,1.459624928,2.083730847,2.501755298,2.674279302,2.767938978,2.830514601
20160125,0.257105101,0.276381603,0.297066563,0.407403823,0.413279197,0.461638339,0.69052289,0.873561337,1.087317593,1.317263903,1.443884803,1.413205462,2.033619722,2.454076974,2.631903014,2.728686042,2.79249236
20160126,0.292867076,0.289281939,0.314974744,0.441664277,0.439799865,0.475378298,0.68388661,0.861154254,1.073008386,1.304854409,1.432302587,1.397695153,2.02758895,2.452152368,2.631128069,2.728232951,2.792870894
20160127,0.289752666,0.293338615,0.321456352,0.425361074,0.427751021,0.468930119,0.655640342,0.831497493,1.058841314,1.290973144,1.416003832,1.387217605,2.033902221,2.467083882,2.646884556,2.743929253,2.808862157
20160128,0.262209889,0.295136522,0.332929287,0.43089919,0.43672357,0.471862231,0.655030951,0.815421729,1.035047921,1.265826923,1.397073673,1.359737011,2.014110199,2.450434303,2.631035064,2.728359259,2.793385343
20160129,0.253947477,0.291670132,0.330613059,0.4344373,0.439154223,0.472638765,0.63117676,0.776232261,0.976776056,1.157362966,1.328464415,1.669507935,1.942641278,2.266427974,2.503560363,2.664021064,2.754948835
20160201,0.19936269,0.27432172,0.311010623,0.443281022,0.45079928,0.486925468,0.651349993,0.800611311,1.009679249,1.189445402,1.364303734,1.709588294,1.968614952,2.285396244,2.522286276,2.682211516,2.772126545
20160202,0.218767115,0.294034455,0.337256677,0.461960576,0.454353701,0.471401525,0.597390358,0.72510255,0.91428863,1.088788005,1.261922398,1.602451689,1.867148368,2.185127589,2.421356325,2.580698167,2.670991411
20160203,0.275936436,0.304154168,0.333849975,0.450889219,0.501611712,0.54477512,0.630084014,0.727842533,0.916050705,1.097254993,1.276820944,1.630355802,1.908863942,2.235989665,2.474129702,2.6341682,2.725096088
